lat_r,lon_r,start_rides,geometry,dot_class,index_right,zip,zip_class,matrix_cat,start_station_name
38.9119,-77.0386,4,POINT (-8575897.723426685 4709059.848671192),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9119,-77.0385,1,POINT (-8575886.591477606 4709059.848671192),small,63.0,20009,dark,Net sink ZIP,17th & Corcoran St NW
38.9119,-77.0384,1,POINT (-8575875.459528526 4709059.848671192),small,63.0,20009,dark,Net sink ZIP,17th & Corcoran St NW
38.912,-77.0662,1,POINT (-8578970.14137258 4709074.155026575),small,46.0,20007,dark,Net sink ZIP,33rd St & Wisconsin Ave NW
38.912,-77.0388,4,POINT (-8575919.987324843 4709074.155026575),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.912,-77.0387,55,POINT (-8575908.855375765 4709074.155026575),large,63.0,20009,dark,High-turnover hub,17th & Corcoran St NW
38.912,-77.0386,48,POINT (-8575897.723426685 4709074.155026575),large,63.0,20009,dark,High-turnover hub,17th & Corcoran St NW
38.912,-77.0385,5,POINT (-8575886.591477606 4709074.155026575),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9121,-77.0662,1,POINT (-8578970.14137258 4709088.461402115),small,46.0,20007,dark,Net sink ZIP,33rd St & Wisconsin Ave NW
38.9121,-77.0661,13,POINT (-8578959.0094235 4709088.461402115),medium,46.0,20007,dark,Balanced,33rd St & Wisconsin Ave NW
38.9121,-77.066,2,POINT (-8578947.877474422 4709088.461402115),medium,46.0,20007,dark,Balanced,33rd St & Wisconsin Ave NW
38.9121,-77.0388,12,POINT (-8575919.987324843 4709088.461402115),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9121,-77.0387,2464,POINT (-8575908.855375765 4709088.461402115),large,63.0,20009,dark,High-turnover hub,17th & Corcoran St NW
38.9121,-77.0386,69,POINT (-8575897.723426685 4709088.461402115),large,63.0,20009,dark,High-turnover hub,17th & Corcoran St NW
38.9121,-77.0385,10,POINT (-8575886.591477606 4709088.461402115),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9121,-77.0384,1,POINT (-8575875.459528526 4709088.461402115),small,63.0,20009,dark,Net sink ZIP,17th & Corcoran St NW
38.9122,-77.0661,688,POINT (-8578959.0094235 4709102.76779781),large,46.0,20007,dark,High-turnover hub,33rd St & Wisconsin Ave NW
38.9122,-77.066,10,POINT (-8578947.877474422 4709102.76779781),medium,46.0,20007,dark,Balanced,33rd St & Wisconsin Ave NW
38.9122,-77.0388,2,POINT (-8575919.987324843 4709102.76779781),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9122,-77.0387,13,POINT (-8575908.855375765 4709102.76779781),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9122,-77.0386,13,POINT (-8575897.723426685 4709102.76779781),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9122,-77.0385,2,POINT (-8575886.591477606 4709102.76779781),medium,63.0,20009,dark,Balanced,17th & Corcoran St NW
38.9122,-77.027,1,POINT (-8574606.417333484 4709102.76779781),small,59.0,20001,dark,Net sink ZIP,11th & O St NW
38.9123,-77.0661,13,POINT (-8578959.0094235 4709117.074213664),medium,46.0,20007,dark,Balanced,33rd St & Wisconsin Ave NW
38.9124,-77.0134,2,POINT (-8573092.472258694 4709131.380649671),medium,59.0,20001,dark,Balanced,Florida Ave & R St NW
38.9124,-77.0133,2,POINT (-8573081.340309616 4709131.380649671),medium,59.0,20001,dark,Balanced,Florida Ave & R St NW
38.9124,-77.0088,1,POINT (-8572580.402601045 4709131.380649671),small,52.0,20002,dark,Net sink ZIP,North Capitol & R St NE
38.9125,-77.0457,1,POINT (-8576688.091811318 4709145.687105838),small,63.0,20009,dark,Net sink ZIP,Connecticut Ave & R St NW
38.9125,-77.0419,1,POINT (-8576265.077746302 4709145.687105838),small,63.0,20009,dark,Net sink ZIP,18th & R St NW
38.9125,-77.0362,1,POINT (-8575630.55664878 4709145.687105838),small,63.0,20009,dark,Net sink ZIP,16th & R St NW
38.9125,-77.0135,63,POINT (-8573103.604207773 4709145.687105838),large,59.0,20001,dark,High-turnover hub,Florida Ave & R St NW
38.9125,-77.0134,164,POINT (-8573092.472258694 4709145.687105838),large,59.0,20001,dark,High-turnover hub,Florida Ave & R St NW
38.9125,-77.0133,20,POINT (-8573081.340309616 4709145.687105838),medium,59.0,20001,dark,Balanced,Florida Ave & R St NW
38.9125,-77.0129,1,POINT (-8573036.812513297 4709145.687105838),small,59.0,20001,dark,Net sink ZIP,14th & Quincy St NW
38.9125,-77.0089,8,POINT (-8572591.534550125 4709145.687105838),medium,52.0,20002,dark,Balanced,North Capitol & R St NE
38.9125,-77.0088,67,POINT (-8572580.402601045 4709145.687105838),large,52.0,20002,dark,High-turnover hub,North Capitol & R St NE
38.9125,-77.0087,33,POINT (-8572569.270651966 4709145.687105838),large,52.0,20002,dark,High-turnover hub,North Capitol & R St NE
38.9126,-77.0744,3,POINT (-8579882.961197084 4709159.993582161),medium,46.0,20007,dark,Balanced,Reservoir Rd & 38th St NW
38.9126,-77.0743,1296,POINT (-8579871.829248004 4709159.993582161),large,46.0,20007,dark,High-turnover hub,Reservoir Rd & 38th St NW
38.9126,-77.0457,15,POINT (-8576688.091811318 4709159.993582161),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9126,-77.0456,1509,POINT (-8576676.959862238 4709159.993582161),large,63.0,20009,dark,High-turnover hub,Connecticut Ave & R St NW
38.9126,-77.0455,10,POINT (-8576665.82791316 4709159.993582161),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9126,-77.0421,4,POINT (-8576287.341644462 4709159.993582161),medium,63.0,20009,dark,Balanced,18th & R St NW
38.9126,-77.042,22,POINT (-8576276.209695382 4709159.993582161),medium,63.0,20009,dark,Balanced,18th & R St NW
38.9126,-77.0419,53,POINT (-8576265.077746302 4709159.993582161),large,63.0,20009,dark,High-turnover hub,18th & R St NW
38.9126,-77.0418,1615,POINT (-8576253.945797224 4709159.993582161),large,63.0,20009,dark,High-turnover hub,18th & R St NW
38.9126,-77.0417,1,POINT (-8576242.813848145 4709159.993582161),small,63.0,20009,dark,Net sink ZIP,18th & R St NW
38.9126,-77.0364,5,POINT (-8575652.82054694 4709159.993582161),medium,63.0,20009,dark,Balanced,16th & R St NW
38.9126,-77.0363,32,POINT (-8575641.68859786 4709159.993582161),large,63.0,20009,dark,High-turnover hub,16th & R St NW
38.9126,-77.0362,27,POINT (-8575630.55664878 4709159.993582161),large,63.0,20009,dark,High-turnover hub,16th & R St NW
38.9126,-77.0361,2,POINT (-8575619.424699703 4709159.993582161),medium,63.0,20009,dark,Balanced,16th & R St NW
38.9126,-77.0135,1146,POINT (-8573103.604207773 4709159.993582161),large,59.0,20001,dark,High-turnover hub,Florida Ave & R St NW
38.9126,-77.0134,8,POINT (-8573092.472258694 4709159.993582161),medium,59.0,20001,dark,Balanced,Florida Ave & R St NW
38.9126,-77.0133,4,POINT (-8573081.340309616 4709159.993582161),medium,59.0,20001,dark,Balanced,Florida Ave & R St NW
38.9126,-77.0089,7,POINT (-8572591.534550125 4709159.993582161),medium,52.0,20002,dark,Balanced,North Capitol & R St NE
38.9126,-77.0088,828,POINT (-8572580.402601045 4709159.993582161),large,52.0,20002,dark,High-turnover hub,North Capitol & R St NE
38.9126,-77.0087,26,POINT (-8572569.270651966 4709159.993582161),large,52.0,20002,dark,High-turnover hub,North Capitol & R St NE
38.9126,-76.972,6,POINT (-8568483.845339851 4709159.993582161),medium,52.0,20002,dark,Balanced,24th & R St NE / National Arboretum
38.9126,-76.9719,456,POINT (-8568472.713390773 4709159.993582161),large,52.0,20002,dark,High-turnover hub,24th & R St NE / National Arboretum
38.9126,-76.9718,1,POINT (-8568461.581441695 4709159.993582161),small,52.0,20002,dark,Net sink ZIP,24th & R St NE / National Arboretum
38.9127,-77.0745,11,POINT (-8579894.093146164 4709174.30007864),medium,46.0,20007,dark,Balanced,Reservoir Rd & 38th St NW
38.9127,-77.0744,100,POINT (-8579882.961197084 4709174.30007864),large,46.0,20007,dark,High-turnover hub,Reservoir Rd & 38th St NW
38.9127,-77.0743,92,POINT (-8579871.829248004 4709174.30007864),large,46.0,20007,dark,High-turnover hub,Reservoir Rd & 38th St NW
38.9127,-77.0458,2,POINT (-8576699.223760396 4709174.30007864),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9127,-77.0457,92,POINT (-8576688.091811318 4709174.30007864),large,63.0,20009,dark,High-turnover hub,Connecticut Ave & R St NW
38.9127,-77.0456,127,POINT (-8576676.959862238 4709174.30007864),large,63.0,20009,dark,High-turnover hub,Connecticut Ave & R St NW
38.9127,-77.0455,8,POINT (-8576665.82791316 4709174.30007864),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9127,-77.0421,9,POINT (-8576287.341644462 4709174.30007864),medium,63.0,20009,dark,Balanced,18th & R St NW
38.9127,-77.042,44,POINT (-8576276.209695382 4709174.30007864),large,63.0,20009,dark,High-turnover hub,18th & R St NW
38.9127,-77.0419,127,POINT (-8576265.077746302 4709174.30007864),large,63.0,20009,dark,High-turnover hub,18th & R St NW
38.9127,-77.0418,28,POINT (-8576253.945797224 4709174.30007864),large,63.0,20009,dark,High-turnover hub,18th & R St NW
38.9127,-77.0364,2,POINT (-8575652.82054694 4709174.30007864),medium,63.0,20009,dark,Balanced,16th & R St NW
38.9127,-77.0363,1520,POINT (-8575641.68859786 4709174.30007864),large,63.0,20009,dark,High-turnover hub,16th & R St NW
38.9127,-77.0362,47,POINT (-8575630.55664878 4709174.30007864),large,63.0,20009,dark,High-turnover hub,16th & R St NW
38.9127,-77.0361,6,POINT (-8575619.424699703 4709174.30007864),medium,63.0,20009,dark,Balanced,16th & R St NW
38.9127,-77.0227,45,POINT (-8574127.743523072 4709174.30007864),large,59.0,20001,dark,High-turnover hub,7th & R St NW / Shaw Library
38.9127,-77.0226,62,POINT (-8574116.611573992 4709174.30007864),large,59.0,20001,dark,High-turnover hub,7th & R St NW / Shaw Library
38.9127,-77.0225,10,POINT (-8574105.479624912 4709174.30007864),medium,59.0,20001,dark,Balanced,7th & R St NW / Shaw Library
38.9127,-77.0222,1509,POINT (-8574072.083777675 4709174.30007864),large,59.0,20001,dark,High-turnover hub,7th & R St NW / Shaw Library
38.9127,-77.0177,1155,POINT (-8573571.146069106 4709174.30007864),large,59.0,20001,dark,High-turnover hub,New Jersey Ave & R St NW
38.9127,-77.0176,9,POINT (-8573560.014120027 4709174.30007864),medium,59.0,20001,dark,Balanced,New Jersey Ave & R St NW
38.9127,-77.0175,47,POINT (-8573548.882170947 4709174.30007864),large,59.0,20001,dark,High-turnover hub,New Jersey Ave & R St NW
38.9127,-77.0089,1,POINT (-8572591.534550125 4709174.30007864),small,52.0,20002,dark,Net sink ZIP,North Capitol & R St NE
38.9127,-77.0088,1,POINT (-8572580.402601045 4709174.30007864),small,52.0,20002,dark,Net sink ZIP,North Capitol & R St NE
38.9127,-76.9721,4,POINT (-8568494.977288933 4709174.30007864),medium,52.0,20002,dark,Balanced,24th & R St NE / National Arboretum
38.9127,-76.972,19,POINT (-8568483.845339851 4709174.30007864),medium,52.0,20002,dark,Balanced,24th & R St NE / National Arboretum
38.9127,-76.9719,13,POINT (-8568472.713390773 4709174.30007864),medium,52.0,20002,dark,Balanced,24th & R St NE / National Arboretum
38.9128,-77.0745,1,POINT (-8579894.093146164 4709188.606595277),small,46.0,20007,dark,Net sink ZIP,Reservoir Rd & 38th St NW
38.9128,-77.0744,6,POINT (-8579882.961197084 4709188.606595277),medium,46.0,20007,dark,Balanced,Reservoir Rd & 38th St NW
38.9128,-77.0743,5,POINT (-8579871.829248004 4709188.606595277),medium,46.0,20007,dark,Balanced,Reservoir Rd & 38th St NW
38.9128,-77.0458,3,POINT (-8576699.223760396 4709188.606595277),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9128,-77.0457,9,POINT (-8576688.091811318 4709188.606595277),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9128,-77.0456,12,POINT (-8576676.959862238 4709188.606595277),medium,63.0,20009,dark,Balanced,Connecticut Ave & R St NW
38.9128,-77.0421,2,POINT (-8576287.341644462 4709188.606595277),medium,63.0,20009,dark,Balanced,18th & R St NW
38.9128,-77.042,1,POINT (-8576276.209695382 4709188.606595277),small,63.0,20009,dark,Net sink ZIP,18th & R St NW
38.9128,-77.0419,8,POINT (-8576265.077746302 4709188.606595277),medium,63.0,20009,dark,Balanced,18th & R St NW
38.9128,-77.0363,1,POINT (-8575641.68859786 4709188.606595277),small,63.0,20009,dark,Net sink ZIP,16th & R St NW
38.9128,-77.0362,1,POINT (-8575630.55664878 4709188.606595277),small,63.0,20009,dark,Net sink ZIP,16th & R St NW
38.9128,-77.0361,1,POINT (-8575619.424699703 4709188.606595277),small,63.0,20009,dark,Net sink ZIP,16th & R St NW
38.9128,-77.0323,1,POINT (-8575196.410634687 4709188.606595277),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9128,-77.0321,2,POINT (-8575174.146736529 4709188.606595277),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9128,-77.0319,2,POINT (-8575151.88283837 4709188.606595277),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9128,-77.0318,1,POINT (-8575140.750889292 4709188.606595277),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9128,-77.0317,3,POINT (-8575129.618940212 4709188.606595277),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9128,-77.0227,66,POINT (-8574127.743523072 4709188.606595277),large,59.0,20001,dark,High-turnover hub,7th & R St NW / Shaw Library
38.9128,-77.0226,93,POINT (-8574116.611573992 4709188.606595277),large,59.0,20001,dark,High-turnover hub,7th & R St NW / Shaw Library
38.9128,-77.0225,6,POINT (-8574105.479624912 4709188.606595277),medium,59.0,20001,dark,Balanced,7th & R St NW / Shaw Library
38.9128,-77.0176,39,POINT (-8573560.014120027 4709188.606595277),large,59.0,20001,dark,High-turnover hub,New Jersey Ave & R St NW
38.9128,-77.0175,86,POINT (-8573548.882170947 4709188.606595277),large,59.0,20001,dark,High-turnover hub,New Jersey Ave & R St NW
38.9129,-77.0323,4,POINT (-8575196.410634687 4709202.913132071),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9129,-77.0322,26,POINT (-8575185.278685609 4709202.913132071),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.9129,-77.0321,28,POINT (-8575174.146736529 4709202.913132071),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.9129,-77.032,16,POINT (-8575163.01478745 4709202.913132071),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9129,-77.0319,1,POINT (-8575151.88283837 4709202.913132071),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9129,-77.0318,3,POINT (-8575140.750889292 4709202.913132071),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9129,-77.0176,2,POINT (-8573560.014120027 4709202.913132071),medium,59.0,20001,dark,Balanced,New Jersey Ave & R St NW
38.913,-77.0325,1,POINT (-8575218.674532847 4709217.219689021),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.913,-77.0324,2,POINT (-8575207.542583765 4709217.219689021),medium,63.0,20009,dark,Balanced,14th & R St NW
38.913,-77.0323,26,POINT (-8575196.410634687 4709217.219689021),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.913,-77.0322,89,POINT (-8575185.278685609 4709217.219689021),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.913,-77.0321,64,POINT (-8575174.146736529 4709217.219689021),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.913,-77.032,2805,POINT (-8575163.01478745 4709217.219689021),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.913,-77.0319,7,POINT (-8575151.88283837 4709217.219689021),medium,63.0,20009,dark,Balanced,14th & R St NW
38.913,-77.0318,1,POINT (-8575140.750889292 4709217.219689021),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9131,-77.0324,2,POINT (-8575207.542583765 4709231.526266132),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9131,-77.0323,6,POINT (-8575196.410634687 4709231.526266132),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9131,-77.0322,28,POINT (-8575185.278685609 4709231.526266132),large,63.0,20009,dark,High-turnover hub,14th & R St NW
38.9131,-77.0321,22,POINT (-8575174.146736529 4709231.526266132),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9131,-77.032,15,POINT (-8575163.01478745 4709231.526266132),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9131,-77.0319,1,POINT (-8575151.88283837 4709231.526266132),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9131,-77.0318,2,POINT (-8575140.750889292 4709231.526266132),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9132,-77.0322,2,POINT (-8575185.278685609 4709245.832863397),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9132,-77.0321,1,POINT (-8575174.146736529 4709245.832863397),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9133,-77.0321,2,POINT (-8575174.146736529 4709260.13948082),medium,63.0,20009,dark,Balanced,14th & R St NW
38.9133,-77.0319,1,POINT (-8575151.88283837 4709260.13948082),small,63.0,20009,dark,Net sink ZIP,14th & R St NW
38.9136,-77.0272,1,POINT (-8574628.68123164 4709303.059454038),small,63.0,20009,dark,Net sink ZIP,11th & S St NW
38.9136,-77.0271,31,POINT (-8574617.549282562 4709303.059454038),large,63.0,20009,dark,High-turnover hub,11th & S St NW
38.9136,-77.027,1,POINT (-8574606.417333484 4709303.059454038),small,59.0,20001,dark,Net sink ZIP,11th & S St NW
38.9137,-77.0272,3,POINT (-8574628.68123164 4709317.36615209),medium,63.0,20009,dark,Balanced,11th & S St NW
38.9137,-77.0271,1835,POINT (-8574617.549282562 4709317.36615209),large,63.0,20009,dark,High-turnover hub,11th & S St NW
38.9137,-77.027,2,POINT (-8574606.417333484 4709317.36615209),medium,59.0,20001,dark,Balanced,11th & S St NW
38.9138,-77.0272,1,POINT (-8574628.68123164 4709331.672870304),small,63.0,20009,dark,Net sink ZIP,11th & S St NW
38.9138,-77.0271,40,POINT (-8574617.549282562 4709331.672870304),large,63.0,20009,dark,High-turnover hub,11th & S St NW
38.9138,-77.0218,1,POINT (-8574027.555981359 4709331.672870304),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.9138,-77.0216,1,POINT (-8574005.2920832 4709331.672870304),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.914,-77.0217,2,POINT (-8574016.424032278 4709360.286367203),medium,59.0,20001,dark,Balanced,7th & S St NW
38.914,-77.0215,4,POINT (-8573994.160134122 4709360.286367203),medium,59.0,20001,dark,Balanced,7th & S St NW
38.914,-77.0214,1,POINT (-8573983.028185042 4709360.286367203),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.914,-77.0213,1,POINT (-8573971.896235961 4709360.286367203),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.9141,-77.0246,1,POINT (-8574339.25055558 4709374.593145891),small,59.0,20001,dark,Net sink ZIP,14th & V St NW
38.9141,-77.0217,6,POINT (-8574016.424032278 4709374.593145891),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9141,-77.0216,18,POINT (-8574005.2920832 4709374.593145891),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9141,-77.0215,19,POINT (-8573994.160134122 4709374.593145891),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9141,-77.0214,2,POINT (-8573983.028185042 4709374.593145891),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9142,-77.0218,2,POINT (-8574027.555981359 4709388.899944737),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9142,-77.0217,16,POINT (-8574016.424032278 4709388.899944737),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9142,-77.0216,1221,POINT (-8574005.2920832 4709388.899944737),large,59.0,20001,dark,High-turnover hub,7th & S St NW
38.9142,-77.0215,27,POINT (-8573994.160134122 4709388.899944737),large,59.0,20001,dark,High-turnover hub,7th & S St NW
38.9142,-77.0214,1,POINT (-8573983.028185042 4709388.899944737),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.9143,-77.0217,7,POINT (-8574016.424032278 4709403.20676374),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9143,-77.0216,22,POINT (-8574005.2920832 4709403.20676374),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9143,-77.0215,5,POINT (-8573994.160134122 4709403.20676374),medium,59.0,20001,dark,Balanced,7th & S St NW
38.9143,-77.0213,1,POINT (-8573971.896235961 4709403.20676374),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.9144,-77.0216,1,POINT (-8574005.2920832 4709417.513602905),small,59.0,20001,dark,Net sink ZIP,7th & S St NW
38.9145,-77.0035,2,POINT (-8571990.409299841 4709431.820462226),medium,52.0,20002,dark,Balanced,2nd St & Seaton Pl NE
38.9146,-77.0037,1,POINT (-8572012.673198 4709446.127341706),small,52.0,20002,dark,Net sink ZIP,2nd St & Seaton Pl NE
38.9146,-77.0036,31,POINT (-8572001.541248921 4709446.127341706),large,52.0,20002,dark,High-turnover hub,2nd St & Seaton Pl NE
38.9146,-77.0035,7,POINT (-8571990.409299841 4709446.127341706),medium,52.0,20002,dark,Balanced,2nd St & Seaton Pl NE
38.9147,-77.0037,5,POINT (-8572012.673198 4709460.434241347),medium,52.0,20002,dark,Balanced,2nd St & Seaton Pl NE
38.9147,-77.0036,101,POINT (-8572001.541248921 4709460.434241347),large,52.0,20002,dark,High-turnover hub,2nd St & Seaton Pl NE
38.9147,-77.0035,18,POINT (-8571990.409299841 4709460.434241347),medium,52.0,20002,dark,Balanced,2nd St & Seaton Pl NE
38.9148,-77.0079,1,POINT (-8572480.215059333 4709474.741161144),small,52.0,20002,dark,Net sink ZIP,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9148,-77.0078,1,POINT (-8572469.083110254 4709474.741161144),small,52.0,20002,dark,Net sink ZIP,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9148,-77.0077,1,POINT (-8572457.951161172 4709474.741161144),small,52.0,20002,dark,Net sink ZIP,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9148,-77.0037,3,POINT (-8572012.673198 4709474.741161144),medium,52.0,20002,dark,Balanced,2nd St & Seaton Pl NE
38.9148,-77.0036,565,POINT (-8572001.541248921 4709474.741161144),large,52.0,20002,dark,High-turnover hub,2nd St & Seaton Pl NE
38.9148,-77.0035,6,POINT (-8571990.409299841 4709474.741161144),medium,52.0,20002,dark,Balanced,2nd St & Seaton Pl NE
38.9149,-77.0078,41,POINT (-8572469.083110254 4709489.048101102),large,52.0,20002,dark,High-turnover hub,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9149,-77.0077,22,POINT (-8572457.951161172 4709489.048101102),medium,52.0,20002,dark,Balanced,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.915,-77.0078,605,POINT (-8572469.083110254 4709503.355061219),large,52.0,20002,dark,High-turnover hub,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.915,-77.0077,57,POINT (-8572457.951161172 4709503.355061219),large,52.0,20002,dark,High-turnover hub,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9151,-77.0078,2,POINT (-8572469.083110254 4709517.6620414965),medium,52.0,20002,dark,Balanced,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9151,-77.0077,9,POINT (-8572457.951161172 4709517.6620414965),medium,52.0,20002,dark,Balanced,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center
38.9152,-77.0121,1,POINT (-8572947.756920664 4709531.9690419305),small,59.0,20001,dark,Net sink ZIP,1st & Rhode Island Ave NW
38.9153,-77.0445,1,POINT (-8576554.508422365 4709546.276062526),small,63.0,20009,dark,Net sink ZIP,20th St & Florida Ave NW
38.9153,-77.0124,8,POINT (-8572981.152767902 4709546.276062526),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
38.9153,-77.0123,53,POINT (-8572970.02081882 4709546.276062526),large,59.0,20001,dark,High-turnover hub,1st & Rhode Island Ave NW
38.9153,-77.0122,3,POINT (-8572958.888869744 4709546.276062526),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
38.9153,-77.0121,1,POINT (-8572947.756920664 4709546.276062526),small,59.0,20001,dark,Net sink ZIP,1st & Rhode Island Ave NW
38.9154,-77.0449,2,POINT (-8576599.036218682 4709560.583103281),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9154,-77.0448,13,POINT (-8576587.904269604 4709560.583103281),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9154,-77.0447,23,POINT (-8576576.772320526 4709560.583103281),large,63.0,20009,dark,High-turnover hub,20th St & Florida Ave NW
38.9154,-77.0446,977,POINT (-8576565.640371446 4709560.583103281),large,63.0,20009,dark,High-turnover hub,20th St & Florida Ave NW
38.9154,-77.0445,11,POINT (-8576554.508422365 4709560.583103281),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9154,-77.0124,17,POINT (-8572981.152767902 4709560.583103281),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
38.9154,-77.0123,1846,POINT (-8572970.02081882 4709560.583103281),large,59.0,20001,dark,High-turnover hub,1st & Rhode Island Ave NW
38.9154,-77.0122,14,POINT (-8572958.888869744 4709560.583103281),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
38.9154,-76.9837,1,POINT (-8569786.283382135 4709560.583103281),small,52.0,20002,dark,Net sink ZIP,New York Ave & Hecht Ave NE
38.9154,-76.9835,1,POINT (-8569764.019483976 4709560.583103281),small,52.0,20002,dark,Net sink ZIP,New York Ave & Hecht Ave NE
38.9155,-77.0449,2,POINT (-8576599.036218682 4709574.8901641965),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9155,-77.0448,10,POINT (-8576587.904269604 4709574.8901641965),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9155,-77.0447,24,POINT (-8576576.772320526 4709574.8901641965),large,63.0,20009,dark,High-turnover hub,20th St & Florida Ave NW
38.9155,-77.0446,22,POINT (-8576565.640371446 4709574.8901641965),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9155,-77.0445,3,POINT (-8576554.508422365 4709574.8901641965),medium,63.0,20009,dark,Balanced,20th St & Florida Ave NW
38.9155,-77.0384,17,POINT (-8575875.459528526 4709574.8901641965),medium,63.0,20009,dark,Balanced,New Hampshire Ave & T St NW
38.9155,-77.0383,3975,POINT (-8575864.327579448 4709574.8901641965),large,63.0,20009,dark,High-turnover hub,New Hampshire Ave & T St NW
38.9155,-77.0382,78,POINT (-8575853.195630368 4709574.8901641965),large,63.0,20009,dark,High-turnover hub,New Hampshire Ave & T St NW
38.9155,-77.0381,13,POINT (-8575842.063681288 4709574.8901641965),medium,63.0,20009,dark,Balanced,New Hampshire Ave & T St NW
38.9155,-77.0125,1,POINT (-8572992.28471698 4709574.8901641965),small,59.0,20001,dark,Net sink ZIP,1st & Rhode Island Ave NW
38.9155,-77.0124,2,POINT (-8572981.152767902 4709574.8901641965),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
38.9155,-77.0123,15,POINT (-8572970.02081882 4709574.8901641965),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
38.9155,-77.0122,3,POINT (-8572958.888869744 4709574.8901641965),medium,59.0,20001,dark,Balanced,1st & Rhode Island Ave NW
